area_ratio,color_mean_overall,solidity,circularity,extent,aspect_ratio,eccentricity,num_convexity_defects,max_defect_depth_norm,dist_from_center_norm,grad_mean,idx
0.04705436862244898,0.1032266691327095,0.9733934611048478,0.8121498728556195,0.6885167464114833,1.0363636363636364,0.6845959548855233,24,0.009186567940568812,0.37414052935312025,0.329897940158844,59
0.03846460459183673,0.2332848608493805,0.9176821686147725,0.5924490695268226,0.6275510204081632,1.2244897959183674,0.558837010708284,16,0.033478566387442045,0.2484932594564336,0.7065304517745972,60
0.05100047831632653,0.7364177703857422,0.9417978458989229,0.6525674558537571,0.6433220147142049,1.087719298245614,0.7367196447874,20,0.025821037943021596,0.39670773217077576,0.38129156827926636,61
0.0359733737244898,0.7041035294532776,0.974430932335516,0.7724012222431987,0.705736224028907,1.3170731707317074,0.7928574836060625,18,0.0041432037960149265,0.26153934791091943,0.6657816171646118,62
0.015644929846938774,0.37038782238960266,0.8860606060606061,0.5952596758672405,0.6011513157894737,1.1875,0.5893968275919397,11,0.017164701440633267,0.23206627345529846,0.37345990538597107,63
0.02391581632653061,0.5211967825889587,0.9779715465810005,0.8710453218209205,0.7610714285714286,1.1428571428571428,0.4825620498797954,16,0.00389658452244261,0.18882882313601324,0.32026976346969604,64
0.00860969387755102,0.8144417405128479,0.9815270935960592,0.8628063254153278,0.7028218694885362,1.2857142857142858,0.7399081178431406,9,0.002293559244222549,0.4170998517861841,0.5568115711212158,65
0.03766741071428571,0.8013888597488403,0.9268542199488491,0.6688516609625587,0.635343618513324,1.3478260869565217,0.7535302276178764,19,0.021098278854111727,0.2550361626725669,0.2947947084903717,66
0.027762276785714284,0.7125030755996704,0.911860718171926,0.642037687973964,0.6446153846153846,1.2820512820512822,0.5999433843836074,15,0.017164701440633267,0.11634839398201076,0.3714374899864197,67
0.050283003826530615,0.35873836278915405,0.9463762044407206,0.7193513745367699,0.6723214285714286,1.0714285714285714,0.30083469511563676,19,0.014427227503980549,0.13631743831710777,0.2856993079185486,68
0.01789700255102041,0.9680550694465637,0.9301760777170613,0.7125848207309489,0.6335814722911497,1.2580645161290323,0.6584283279083222,13,0.013551729082798824,0.22832979121159758,0.30198097229003906,69
0.0301937181122449,0.025859909132122993,0.9648278415401703,0.6798192636642905,0.634990253411306,1.5833333333333333,0.8842098050483961,22,0.003921246449799841,0.41744238330705824,0.26367634534835815,70
0.033482142857142856,0.26694610714912415,0.9808682855040471,0.7908254183087171,0.6797552269250382,1.4324324324324325,0.8234197851906309,19,0.0024785236994017868,0.4164950936652988,0.4629642069339752,71
0.03182796556122449,0.8205271363258362,0.8406363382640245,0.4198551008543123,0.6295986622073578,1.1304347826086956,0.2625345897720219,16,0.06931234683749972,0.36073155321060174,0.6367747783660889,72
0.013293207908163265,0.24091750383377075,0.9594827586206897,0.8204042931479143,0.6853448275862069,1.0357142857142858,0.46869768254136973,12,0.0035759794667985976,0.10279222363737643,0.4383630156517029,73
0.03997927295918367,0.0017853030003607273,0.9825913242009132,0.8820170080965775,0.7325531914893617,1.0638297872340425,0.5641437518508174,17,0.0033293601932262804,0.15216126315254716,0.09912052005529404,74
0.026606345663265307,0.14371512830257416,0.9771402958314657,0.8758755790709294,0.7166337935568705,1.0,0.38092498729533053,18,0.0027374739366527196,0.2780424322646389,0.5421478152275085,75
0.02774234693877551,0.7972938418388367,0.9830443159922929,0.8864458304455726,0.7432983682983683,1.1282051282051282,0.5698855811558362,20,0.0024785236994017868,0.35219329317048986,0.3891448974609375,76
0.021783322704081634,0.2339305877685547,0.9296835760924159,0.6711399919038425,0.6382758620689655,1.7241379310344827,0.8501013190102387,16,0.009371532395748049,0.32721232057282673,0.7322819828987122,77
0.051678093112244895,0.6860731244087219,0.9855260315402895,0.8878297228332773,0.7550479973518702,1.0754716981132075,0.4569374834545368,26,0.0024785236994017868,0.298982636176341,0.8223499059677124,78
0.04625717474489796,0.1909700483083725,0.9696903140786295,0.8127010778513594,0.6915726817042607,1.0178571428571428,0.6734812131535077,22,0.009494842032534208,0.2884867152883597,0.592229425907135,79
0.027503188775510203,0.28652527928352356,0.981038374717833,0.8764610110455199,0.7341216216216216,1.0810810810810811,0.6112951992058897,19,0.0024785236994017868,0.309714397675485,0.849761426448822,80
0.030811543367346938,0.707459032535553,0.9663558978516417,0.8112611176585147,0.7268292682926829,1.025,0.3677775309063805,19,0.004352830178551396,0.08949742142101015,0.7851676344871521,81
0.015664859693877552,0.5038355588912964,0.9705263157894737,0.7858646323900863,0.6444547996272134,1.2758620689655173,0.8063823801432438,15,0.0028237906824030304,0.21255483563234986,0.36068812012672424,82
0.02770248724489796,0.31348270177841187,0.9789303079416531,0.7540856308370656,0.6703662597114317,1.5588235294117647,0.8666723147716424,17,0.0029964241739036525,0.4048489176295801,0.8044520616531372,83
0.02676578443877551,0.7834086418151855,0.9339080459770115,0.6848851190933576,0.7118272841051314,1.3823529411764706,0.745495387079746,16,0.015105430506304422,0.3517339508061146,0.5592124462127686,84
0.011001275510204082,0.8333014249801636,0.8709122203098106,0.5777136599887098,0.5952941176470589,1.36,0.7639088419775102,9,0.016375519765201855,0.04820569509447,0.4780825078487396,85
0.0303531568877551,0.07187503576278687,0.9833774083868531,0.8428957346186939,0.7178709321566464,1.3243243243243243,0.7443462333945574,19,0.002293559244222549,0.3802555688294043,0.38558894395828247,86
0.020667251275510203,0.6796852350234985,0.975366568914956,0.7813738753282078,0.633765243902439,1.28125,0.8321729414425261,14,0.0029964241739036525,0.24160653786208097,0.8273102045059204,87
0.04334741709183673,0.14887094497680664,0.9724501758499414,0.7384338896813548,0.7041595925297114,1.631578947368421,0.8510197997561932,19,0.004081548977621848,0.19562098307937884,0.359605610370636,88
0.024852519132653062,0.7428843975067139,0.9812614259597806,0.8388741477819706,0.7292798913043478,1.4375,0.7498319547690638,17,0.0024785236994017868,0.26677743738073406,0.7287787795066833,89
0.03521603954081633,0.6679611802101135,0.981143193871538,0.8686869332318063,0.7229700390794616,1.0425531914893618,0.6079414381094852,21,0.0024785236994017868,0.3007814030152003,0.378060907125473,90
0.017697704081632654,0.7110587954521179,0.9213732004429679,0.6358945378427324,0.6190476190476191,1.3125,0.6089015073160191,15,0.01799087600710053,0.3802586522836063,0.815123438835144,91
0.029994419642857144,2.0665003830799833e-05,0.9854238588415803,0.9038025838232093,0.764128494943486,1.0,0.2883926087169323,18,0.002293559244222549,0.4149151213495995,0.06708631664514542,92
0.02977519132653061,0.5429941415786743,0.9335676625659051,0.6928626110101135,0.6351028216164515,1.2439024390243902,0.6152812138975334,16,0.016942744094418184,0.2105575695128543,0.29033681750297546,93
0.019511320153061226,0.501226544380188,0.9828178694158075,0.8953842788335172,0.7626666666666667,1.2,0.5603243970769166,11,0.001997616115935768,0.12400283275679888,0.6624370813369751,94
0.03724888392857143,0.7912719249725342,0.9234141309953584,0.6736874437563061,0.6501452432824982,1.0588235294117647,0.5413697544101836,20,0.017411320714205585,0.26150403532190325,0.2579255998134613,95
0.0390625,0.9297077059745789,0.986740672217083,0.8991254661989541,0.7561436672967864,1.0,0.4588942649778929,18,0.002293559244222549,0.1942167158482371,0.36783546209335327,96
0.021683673469387755,0.2175799310207367,0.9741784037558685,0.5909441694163303,0.45280960174577195,1.205128205128205,0.9432713702056916,15,0.0024785236994017868,0.25699270276666647,0.46892186999320984,97
